ID,Edad,Ingreso_Anual,Género,Nivel_Educativo,Estado_Civil,Num_Hijos,Propietario_Vivienda,Compra_Realizada
2168,55,80631.14060215617,F,Universitario,Casado,4,Sí,No
2169,43,54160.37692947014,M,Bachillerato,nan,1,Sí,Sí
2170,28,49665.815312244304,n,Bachillerato,Divorciado,0,No,No
2171,52,,M,nan,Divorciado,2,No,Sí
2172,25,49833.61994077097,F,Bachillerato,Casado,2,Sí,No
2173,63,37804.78441609805,M,Maestría,Divorciado,4,No,No
2174,31,62349.19873516558,F,Maestría,nan,4,Sí,Sí
2175,27,53386.422846676316,M,nan,Casado,0,Sí,Sí
2176,19,50264.19877900486,M,Universitario,Divorciado,0,No,No
2177,63,35369.50959082625,M,Universitario,Casado,4,No,No
2178,26,69552.61897902138,F,Maestría,Soltero,1,Sí,Sí
2179,20,59970.54117999665,M,Universitario,Divorciado,2,No,No
2180,38,41706.18743949047,F,Bachillerato,Casado,0,No,Sí
2181,43,65027.37280522905,F,Universitario,Soltero,1,No,Sí
2182,25,42536.43742422189,F,Bachillerato,Divorciado,4,Sí,Sí
2183,19,38269.94761233444,M,Bachillerato,Divorciado,3,Sí,No
2184,23,38604.45323779569,F,Universitario,Casado,0,No,No
2185,45,23433.97170367863,n,nan,Soltero,3,Sí,No
2186,46,57073.13570627308,F,Maestría,Casado,1,Sí,Sí
2187,43,22532.82682492475,M,Universitario,nan,2,No,No
2188,42,31573.34253101356,F,Universitario,nan,1,Sí,Sí
2189,29,18866.179863822003,F,Universitario,Divorciado,2,No,Sí
2190,22,48708.954608136606,F,Bachillerato,Divorciado,1,Sí,No
2191,51,,F,Bachillerato,Soltero,0,Sí,No
2192,54,45099.55680220454,M,Bachillerato,Soltero,0,No,Sí
2193,32,34361.33457994136,M,Maestría,Casado,3,Sí,No
2194,61,32416.4936984504,F,Maestría,Casado,1,No,Sí
2195,53,56965.54795319861,F,Maestría,Casado,1,Sí,No
2196,32,41741.72102437269,F,nan,Divorciado,3,Sí,Sí
2197,60,54745.37482304217,F,Universitario,Casado,4,Sí,No
2198,40,36721.269708136664,M,nan,Soltero,1,No,Sí
2199,23,52715.94114156623,M,Maestría,Casado,1,Sí,No
2200,63,69549.17055974096,M,Bachillerato,Casado,1,Sí,Sí
2201,61,58792.48700589175,M,nan,Soltero,4,No,Sí
2202,60,43813.79272675279,F,Universitario,Soltero,0,No,Sí
2203,62,53857.98455533891,F,Bachillerato,Divorciado,3,Sí,Sí
2204,38,,M,Bachillerato,Soltero,4,No,Sí
2205,40,50118.202770420925,M,Universitario,Soltero,2,No,Sí
2206,60,45115.83421777245,F,Universitario,Casado,2,No,No
2207,33,47534.971911719134,F,Universitario,Soltero,4,No,Sí
2208,64,53181.40029611263,F,Maestría,Divorciado,4,Sí,Sí
2209,32,35099.61950627074,F,Universitario,Casado,0,No,No
2210,42,34761.81759515032,F,Bachillerato,Divorciado,2,Sí,No
2211,53,29171.861692531835,M,Universitario,Soltero,3,Sí,Sí
2212,28,25995.93343244435,M,Bachillerato,Divorciado,1,Sí,No
2213,32,31740.75961669281,F,Bachillerato,Divorciado,1,No,No
2214,21,,F,Maestría,Soltero,0,No,Sí
2215,38,36608.18726762174,M,Universitario,Soltero,0,Sí,Sí
2216,30,,F,Maestría,Casado,2,Sí,No
2217,39,50520.70623128843,M,Universitario,Casado,3,No,No
2218,36,20472.436798429193,M,Universitario,Casado,3,No,No
2219,51,59824.63376332534,M,nan,Soltero,4,Sí,No
2220,31,,M,Universitario,Divorciado,0,No,No
2221,21,35092.0598774772,F,Universitario,Divorciado,1,No,No
2222,63,56302.87314342488,F,Bachillerato,Casado,1,Sí,Sí
2223,44,37152.52643886201,M,Bachillerato,nan,2,No,No
2224,46,51465.05565122503,F,Universitario,Soltero,1,No,Sí
2225,64,31032.523895675517,F,nan,Divorciado,3,Sí,Sí
2226,45,23103.40321198135,n,nan,Casado,3,No,No
2227,52,,F,Maestría,Soltero,0,Sí,Sí
2228,25,,M,Maestría,Casado,2,No,No
2229,33,44034.80459578094,F,Universitario,Soltero,1,Sí,Sí
2230,59,32239.54162666161,M,nan,Divorciado,0,No,No
2231,53,44001.51406803294,M,Bachillerato,Soltero,4,Sí,Sí
2232,47,54039.42128871101,F,Bachillerato,Casado,4,No,No
2233,35,49326.604548161944,M,Bachillerato,Casado,1,No,Sí
2234,19,52737.5154589882,F,nan,Divorciado,1,No,No
2235,30,39948.27199318651,F,Maestría,Divorciado,1,Sí,Sí
2236,21,67575.7687207424,M,Maestría,Casado,3,No,Sí
2237,43,32357.39995167829,F,Maestría,Casado,1,Sí,Sí
2238,42,,n,nan,Casado,4,No,No
2239,47,,M,nan,Divorciado,1,No,No
2240,28,57213.62139123343,F,Universitario,Casado,2,No,No
2241,24,,F,Maestría,Divorciado,4,No,No
2242,48,42075.54430005531,F,Universitario,Casado,2,No,No
2243,61,65541.31476569384,M,Universitario,Soltero,4,No,Sí
2244,27,28655.376121074903,F,Universitario,Soltero,0,Sí,No
2245,56,35448.136094305344,M,nan,Casado,4,Sí,No
2246,30,44036.63351762418,M,Bachillerato,Soltero,4,No,Sí
2247,48,68564.80636267997,F,Bachillerato,Divorciado,2,No,No
2248,24,55696.51454061344,F,Universitario,Soltero,2,No,No
2249,59,35479.31362234632,F,Bachillerato,Soltero,4,No,No
2250,59,45345.384419226444,n,Bachillerato,Divorciado,4,No,No
2251,53,40785.15283855559,F,Maestría,Soltero,3,Sí,No
2252,37,39353.16511649697,M,Maestría,Soltero,0,No,No
2253,21,64683.34337835169,F,Universitario,Casado,0,No,Sí
2254,24,,F,Universitario,Divorciado,1,Sí,No
2255,18,74131.7128360156,n,Universitario,Divorciado,4,Sí,No
2256,61,62423.44535276934,M,Maestría,Casado,4,Sí,No
2257,62,66362.92505905547,F,Bachillerato,Casado,4,No,Sí
2258,59,43055.907319621125,F,Maestría,nan,4,No,Sí
2259,64,47750.88921381336,F,Maestría,Soltero,0,No,Sí
2260,30,28502.72278212932,F,Bachillerato,Soltero,2,No,Sí
2261,39,42130.063893997954,F,Bachillerato,Casado,3,No,No
2262,38,57404.82271464726,M,Universitario,Divorciado,2,Sí,Sí
2263,39,69440.94592672095,M,Bachillerato,Soltero,2,No,No
2264,45,,M,Bachillerato,Casado,0,No,No
2265,26,44517.41094522101,M,Bachillerato,nan,3,No,No
2266,43,47730.51169651216,F,Bachillerato,Casado,4,Sí,Sí
2267,26,29063.161967112723,M,Universitario,Soltero,0,No,No
2268,32,58870.238626376005,M,nan,Casado,0,No,Sí
2269,27,39140.14502386087,M,nan,Casado,3,No,No
2270,41,47069.14473234464,F,Bachillerato,nan,1,No,Sí
2271,59,43220.75942132183,M,nan,Casado,0,Sí,Sí
2272,25,38159.922414204884,F,Universitario,Divorciado,2,Sí,No
2273,41,49894.32521779168,M,Bachillerato,Soltero,2,Sí,No
2274,33,46765.85632147967,n,Maestría,Divorciado,4,No,No
2275,43,44422.13176582001,M,Universitario,Casado,0,Sí,Sí
2276,44,,F,Universitario,Casado,4,Sí,Sí
2277,54,54792.87006174433,M,Universitario,Soltero,0,No,Sí
2278,21,74804.25902738428,F,Bachillerato,Soltero,3,No,No
2279,41,52098.30849258691,F,Bachillerato,Divorciado,0,Sí,Sí
2280,36,64941.77322366693,M,nan,Divorciado,1,Sí,No
2281,53,29146.67112269806,F,Bachillerato,Soltero,2,Sí,Sí
2282,56,,F,Bachillerato,Divorciado,3,Sí,Sí
2283,27,33539.475215434,M,Universitario,nan,2,No,Sí
2284,42,27846.12608702148,M,Bachillerato,Casado,4,No,No
2285,35,38909.42888811445,F,nan,Soltero,3,Sí,No
2286,36,67878.49001620359,M,Bachillerato,Divorciado,1,Sí,No
2287,53,64250.23743004468,M,Bachillerato,Casado,2,Sí,Sí
2288,27,53645.070830815996,M,Universitario,Soltero,0,No,Sí
2289,50,,F,Universitario,Divorciado,0,No,Sí
2290,22,47055.79022918095,F,Maestría,nan,0,No,Sí
2291,64,,F,Bachillerato,nan,3,Sí,No
2292,52,52633.043443678966,F,Maestría,Divorciado,1,No,Sí
2293,61,22343.096247788813,F,Maestría,Divorciado,1,Sí,Sí
2294,51,36645.23227970192,F,Universitario,Soltero,1,Sí,No
2295,50,49038.83353776925,F,Bachillerato,Casado,2,No,No
2296,38,58044.363642757846,M,Universitario,Soltero,3,Sí,No
2297,34,17058.082683500805,F,Maestría,Casado,0,No,Sí
2298,39,47568.14036780212,n,Maestría,Casado,2,No,No
2299,54,52145.73154818428,M,Universitario,Soltero,1,Sí,Sí
2300,32,62744.179827743195,M,Universitario,Soltero,0,Sí,No
2301,52,60392.86376356155,M,Universitario,nan,3,No,Sí
2302,45,58738.56978213208,F,Universitario,Casado,4,No,Sí
2303,24,,M,Universitario,nan,1,No,Sí
2304,49,21379.967943150386,F,Maestría,Divorciado,1,No,Sí
2305,28,44104.208644078986,F,Universitario,Casado,1,No,Sí
2306,27,65024.4773781284,F,Bachillerato,Soltero,1,No,Sí
2307,26,70901.81791286648,M,Maestría,Soltero,0,No,No
2308,31,60658.23653446678,M,Maestría,Soltero,3,Sí,Sí
2309,30,56440.11234202601,F,Bachillerato,Casado,2,No,Sí
2310,42,55694.59472578948,F,Bachillerato,Casado,0,Sí,Sí
2311,19,41658.21879858829,F,Maestría,Divorciado,3,Sí,Sí
2312,52,48049.0955966957,M,Universitario,Divorciado,2,No,No
2313,24,75036.04288739496,F,Maestría,Soltero,1,No,Sí
2314,38,35861.629913121855,M,Maestría,Divorciado,3,No,Sí
2315,35,,F,Bachillerato,nan,1,No,No
2316,20,45169.57768261912,M,Maestría,Soltero,3,No,Sí
2317,59,69881.48163642618,F,Universitario,Casado,4,Sí,No
2318,56,28897.774857536926,M,Bachillerato,Divorciado,1,Sí,Sí
2319,58,58788.563017469736,M,Maestría,Casado,1,No,Sí
2320,28,38948.44796078567,M,Maestría,Soltero,1,No,No
2321,56,28770.992121137187,M,Universitario,Soltero,0,No,No
2322,41,53278.01063616419,M,Maestría,Divorciado,2,No,No
2323,63,65142.076828939535,M,Maestría,Soltero,1,Sí,Sí
2324,36,37325.87842109756,F,Maestría,Soltero,1,Sí,No
2325,21,27514.76059312398,n,Maestría,Soltero,0,Sí,No
2326,43,48622.32853497567,F,Universitario,Divorciado,0,No,Sí
2327,55,48688.470068342285,F,Maestría,Divorciado,4,No,Sí
2328,59,58224.79441331748,M,nan,Divorciado,3,No,Sí
2329,49,64243.91857046732,n,Maestría,Soltero,1,Sí,No
2330,56,49108.77228091259,M,Bachillerato,Casado,3,Sí,Sí
2331,62,77832.54972191394,n,nan,Soltero,0,Sí,No
2332,63,,M,Bachillerato,Divorciado,0,No,No
2333,53,44803.602409896506,F,Bachillerato,Casado,4,Sí,No
2334,57,25826.489613457583,M,nan,nan,2,No,No
2335,54,46060.107195257486,F,Bachillerato,Divorciado,0,Sí,Sí
2336,50,44954.19581883296,F,Bachillerato,Casado,1,No,Sí
2337,53,64404.57194422206,F,Bachillerato,Casado,4,No,No
2338,20,56937.25436100281,F,Universitario,Divorciado,2,No,No
2339,26,32309.46317551074,F,nan,Casado,4,No,Sí
2340,25,52583.81579616556,M,Universitario,Casado,0,Sí,Sí
2341,50,60072.9675759358,M,nan,Divorciado,2,Sí,No
2342,23,72920.4703908175,F,Universitario,Casado,3,Sí,No
2343,58,63312.559511210886,M,Bachillerato,Casado,2,No,No
2344,56,61412.69981467217,F,Maestría,Casado,1,Sí,No
2345,21,50901.289919227456,M,Universitario,Casado,3,No,No
2346,30,,n,Universitario,Divorciado,3,Sí,Sí
2347,19,68742.57351059238,M,Maestría,Soltero,1,Sí,No
2348,22,30008.339037805254,M,Maestría,Soltero,3,No,Sí
2349,61,44758.41009174566,M,Maestría,Casado,0,No,No
2350,44,38411.46876865639,n,Bachillerato,Divorciado,2,No,Sí
2351,49,55687.29678089186,M,Maestría,nan,2,Sí,No
2352,38,68453.33263476181,M,Bachillerato,Casado,1,No,Sí
2353,25,41045.38569918389,M,Universitario,Soltero,0,Sí,Sí
2354,55,14145.434487958431,M,nan,Casado,3,Sí,No
2355,25,43816.68882463295,M,Maestría,Divorciado,2,Sí,No
2356,20,63702.1059802611,n,Bachillerato,Divorciado,2,No,Sí
2357,61,58064.4485442482,M,Maestría,Soltero,2,Sí,Sí
2358,20,56422.79371715864,F,Bachillerato,Divorciado,2,No,Sí
2359,39,45800.100471882804,M,Universitario,Divorciado,4,No,No
2360,23,30814.538956703203,M,Bachillerato,Divorciado,1,Sí,Sí
2361,19,57729.41482436701,M,Universitario,Soltero,3,Sí,No
2362,40,,M,Maestría,Divorciado,3,Sí,No
2363,61,82761.45100070685,M,Universitario,Casado,1,Sí,No
2364,19,58557.60812531774,M,Maestría,nan,0,No,No
2365,55,41290.27546169073,F,Maestría,nan,1,No,No
2366,34,40829.22128917058,F,Universitario,Casado,2,No,No
2367,52,48605.836900796174,F,Universitario,Soltero,2,No,Sí
2368,51,46407.47116967375,M,Bachillerato,Casado,1,No,Sí
2369,40,66752.50663294931,M,nan,Soltero,1,No,No
2370,47,52796.2425461607,M,Universitario,Casado,3,No,Sí
2371,25,39025.52391637208,F,Universitario,Soltero,3,No,Sí
2372,39,78356.61027733673,M,Universitario,Divorciado,4,No,No
2373,61,50739.624972803336,M,Universitario,nan,4,Sí,Sí
2374,53,61532.595139533456,F,nan,Casado,2,Sí,No
2375,22,40876.60238832861,F,Universitario,Divorciado,4,No,No
2376,30,55446.73441616785,M,Universitario,Soltero,4,No,No
2377,46,54666.64986714793,M,Universitario,Casado,0,Sí,No
2378,48,21655.260618557706,M,Universitario,Divorciado,1,Sí,Sí
2379,64,80229.1266569096,M,Maestría,Divorciado,3,Sí,Sí
2380,33,69359.66691383821,F,Bachillerato,Casado,4,No,No
2381,59,44042.070257810185,M,Bachillerato,Divorciado,3,Sí,Sí
2382,47,33465.953893162165,M,Bachillerato,Divorciado,4,Sí,No
2383,33,55213.42420705328,F,Bachillerato,Casado,4,Sí,No
2384,29,51300.465491215946,M,Bachillerato,Divorciado,2,Sí,Sí
2385,34,55335.03422844844,M,Maestría,Divorciado,0,Sí,Sí
2386,33,52873.660942911345,F,Bachillerato,Divorciado,1,No,No
2387,29,57593.61483958889,F,Maestría,Divorciado,1,Sí,Sí
2388,25,71709.5854908771,M,Maestría,Casado,2,No,No
2389,37,58521.54807692969,F,Bachillerato,Soltero,2,Sí,No
2390,20,34255.167516350884,F,Bachillerato,Soltero,1,Sí,Sí
2391,33,,M,Bachillerato,Divorciado,1,Sí,No
2392,47,74609.2184523243,F,Universitario,Divorciado,0,Sí,Sí
2393,62,,M,Maestría,Soltero,4,Sí,No
2394,40,33147.58950140603,M,nan,nan,0,No,No
2395,45,53643.230197254125,M,Universitario,Soltero,1,No,No
2396,57,18768.51945216519,M,Maestría,Casado,4,No,No
2397,22,58297.23734568814,F,nan,Casado,1,No,No
2398,37,41776.99552749841,n,Universitario,Casado,0,No,Sí
2399,57,78851.6869223743,M,Bachillerato,Casado,0,No,No
2400,61,38380.77544972127,M,Maestría,Casado,0,No,Sí
2401,18,24662.254430491073,M,Universitario,Casado,4,Sí,Sí
2402,47,,n,Maestría,Soltero,3,No,Sí
2403,38,20367.68343174294,F,Bachillerato,Divorciado,3,Sí,No
2404,37,61266.491817609654,F,Maestría,nan,1,Sí,Sí
2405,23,19023.75430615519,M,Universitario,Casado,4,No,Sí
2406,39,50426.86371774739,F,Universitario,Divorciado,2,Sí,Sí
2407,35,18832.82270215705,F,Maestría,Divorciado,3,Sí,No
2408,25,45195.53293195037,M,Universitario,Casado,4,No,No
2409,56,74650.67233706801,F,Universitario,Casado,4,Sí,No
2410,49,55409.718371536925,M,Universitario,Casado,3,No,No
2411,50,37047.59592552599,F,Bachillerato,Casado,4,Sí,Sí
2412,33,49531.94766591374,F,Bachillerato,Casado,4,No,No
2413,29,50270.2530806667,F,Universitario,Casado,3,Sí,Sí
2414,55,57089.45518765108,F,Maestría,Divorciado,0,No,No
2415,51,29497.124550787605,M,Bachillerato,nan,1,Sí,Sí
2416,31,58888.509107709964,M,Maestría,Casado,2,No,No
2417,53,9434.12552595837,F,Universitario,Divorciado,1,Sí,No
2418,50,40551.731714542846,M,Universitario,nan,0,Sí,No
2419,40,42675.89236322683,F,Maestría,Casado,0,No,No
2420,62,59499.90239106858,F,Bachillerato,Divorciado,4,Sí,Sí
2421,19,50339.46279015304,F,nan,Divorciado,1,No,No
2422,58,28916.5541921557,F,Maestría,Soltero,0,Sí,No
2423,38,35225.10311274477,F,Universitario,Casado,1,Sí,No
2424,19,52980.20014321111,F,Bachillerato,Casado,0,No,Sí
2425,44,,n,Maestría,Casado,2,Sí,No
2426,26,41313.1383554638,n,Bachillerato,Divorciado,0,No,No
2427,18,42787.49315732031,F,Universitario,nan,1,Sí,Sí
2428,28,,M,Bachillerato,Casado,4,Sí,Sí
2429,20,42234.611406961776,F,Universitario,Casado,1,Sí,Sí
2430,40,48678.6313395639,n,nan,Casado,3,Sí,No
2431,43,82549.04882120814,M,Maestría,Soltero,1,No,Sí
2432,21,28644.760446741155,M,Universitario,nan,2,No,No
2433,35,22222.35902638012,F,Maestría,Soltero,2,Sí,Sí
2434,23,61753.8449719791,M,Universitario,Casado,2,Sí,No
2435,52,,F,Bachillerato,Casado,0,No,Sí
2436,39,45226.4370838607,F,nan,Divorciado,2,Sí,Sí
2437,60,38282.654328033284,F,Universitario,Divorciado,1,No,Sí
2438,32,46102.99788848731,M,Universitario,Divorciado,4,Sí,No
2439,39,73978.07168144512,M,nan,nan,2,Sí,Sí
2440,54,62031.92687927179,M,Bachillerato,Soltero,1,No,No
2441,59,62933.352678304655,n,Universitario,Soltero,0,Sí,Sí
2442,29,28756.594163110316,F,Universitario,Soltero,0,No,Sí
2443,64,32732.693951706962,M,Maestría,Casado,4,No,Sí
2444,59,7413.820107718595,F,Universitario,Soltero,4,No,No
2445,55,37859.28768375869,M,Maestría,Divorciado,1,No,No
2446,35,64350.54779578488,M,Maestría,nan,4,No,No
2447,62,57754.197736225564,n,Maestría,Soltero,4,No,Sí
2448,52,46677.30105571814,M,Bachillerato,Divorciado,0,Sí,No
2449,47,49665.49574422921,F,Maestría,Soltero,1,No,No
2450,41,39666.716861368914,M,Universitario,Soltero,4,No,Sí
2451,59,53071.38323602676,M,Bachillerato,Divorciado,1,Sí,Sí
2452,47,61488.17419220922,M,Bachillerato,Divorciado,2,No,No
2453,31,25761.698188842907,M,Bachillerato,Divorciado,0,Sí,No
2454,23,54494.71531756022,M,Bachillerato,Divorciado,0,No,Sí
2455,20,63986.523064320005,M,Bachillerato,Soltero,0,No,No
2456,33,43773.49566554945,M,Bachillerato,Divorciado,3,No,Sí
2457,24,60510.50918180875,F,Bachillerato,Divorciado,1,Sí,Sí
2458,31,92219.8166670883,F,Maestría,Casado,2,Sí,No
2459,26,48434.85810519662,F,Universitario,Divorciado,4,No,No
2460,32,55899.605750079856,F,Universitario,nan,2,No,Sí
2461,38,38929.14374507913,M,Maestría,Soltero,1,Sí,No
2462,52,52718.76743903076,F,Maestría,Soltero,0,Sí,Sí
2463,19,56904.074374734555,F,Bachillerato,Casado,3,Sí,No
2464,44,52922.63510405207,F,Bachillerato,Divorciado,1,No,Sí
2465,19,34704.57020436715,M,Maestría,Divorciado,1,Sí,No
2466,52,,F,Bachillerato,nan,4,Sí,No
2467,35,71932.93908076455,F,Universitario,Divorciado,2,Sí,Sí
2468,31,56729.53646771791,M,Universitario,Divorciado,2,Sí,No
2469,37,64429.80783607761,F,nan,Divorciado,4,Sí,Sí
2470,35,46444.820449810584,n,Bachillerato,Casado,3,Sí,No
2471,27,61248.50359135566,F,Bachillerato,Divorciado,0,Sí,No
2472,42,,M,Universitario,Divorciado,0,No,No
2473,19,35736.33905469152,F,Bachillerato,Divorciado,3,Sí,No
2474,42,54777.81507198312,n,Maestría,Casado,4,No,Sí
2475,50,35124.550048395344,F,Bachillerato,Divorciado,1,No,Sí
2476,53,40506.79587672812,n,Maestría,Casado,2,Sí,No
2477,48,52839.92460938561,F,Bachillerato,Soltero,1,No,Sí
2478,31,54458.66410070186,M,Bachillerato,Divorciado,2,No,Sí
2479,18,32161.513023843065,M,Universitario,Casado,1,Sí,No
2480,63,65809.78656774314,n,Maestría,Soltero,4,No,Sí
2481,33,58580.094174507096,M,Maestría,Casado,4,Sí,Sí
2482,63,,F,Maestría,Casado,3,Sí,No
2483,20,26936.22805326237,F,nan,Soltero,1,Sí,No
2484,52,47826.43131377853,F,Maestría,Divorciado,1,Sí,No
2485,58,43310.8442920826,M,Universitario,Divorciado,3,Sí,No
2486,23,51697.10685579534,F,Bachillerato,nan,3,Sí,Sí
2487,42,44553.250082666505,M,Bachillerato,Soltero,4,Sí,No
2488,30,19888.14708882485,n,Maestría,Divorciado,4,No,Sí
2489,51,44174.79592548263,M,Bachillerato,Casado,1,Sí,Sí
2490,25,45415.713333975305,F,nan,Soltero,4,No,No
2491,38,,F,Maestría,Casado,4,Sí,Sí
2492,51,39527.004880834254,M,Bachillerato,Soltero,1,Sí,Sí
2493,21,75180.1201005885,F,Maestría,Divorciado,3,Sí,Sí
2494,42,21325.391740223644,F,Maestría,Divorciado,1,No,No
2495,32,69667.51246703937,M,Bachillerato,Casado,0,No,Sí
2496,21,46635.215436828425,M,Bachillerato,Divorciado,1,No,No
2497,62,,F,Bachillerato,Divorciado,0,No,No
2498,29,51197.022260881,M,Bachillerato,Soltero,1,No,Sí
2499,49,67093.33304038204,M,Bachillerato,Divorciado,0,No,Sí
2500,49,44189.57053170783,F,Universitario,nan,0,Sí,No
2501,45,33520.693622332816,F,Bachillerato,Soltero,1,Sí,No
2502,30,71307.56430906594,M,Universitario,Casado,4,No,No
2503,48,,F,Maestría,Soltero,2,No,No
2504,31,53323.37710436316,M,Bachillerato,Divorciado,4,No,No
2505,37,68521.27871067193,M,Bachillerato,Soltero,0,No,Sí
2506,35,34520.67136858348,F,Bachillerato,Soltero,1,No,No
2507,46,58932.36346458886,M,Maestría,Casado,1,Sí,Sí
2508,23,41151.57865305664,M,Universitario,Divorciado,1,Sí,No
2509,49,48017.45966533442,M,nan,nan,1,Sí,Sí
2510,46,51084.184480764336,F,Bachillerato,Divorciado,2,Sí,No
2511,60,27496.67207829596,F,Bachillerato,Soltero,3,Sí,Sí
2512,19,38317.44435769348,F,Bachillerato,Divorciado,0,Sí,Sí
2513,40,70266.09338619708,M,Bachillerato,Divorciado,2,Sí,No
2514,36,63292.86782877194,M,Maestría,Soltero,4,Sí,Sí
2515,48,49060.406340091475,F,nan,Casado,3,No,No
2516,22,53646.85187769339,F,Maestría,Casado,3,No,No
2517,36,45586.362415453135,F,Bachillerato,Soltero,1,Sí,Sí
2518,51,70348.75078741973,M,Universitario,Casado,2,Sí,Sí
2519,27,46994.71133308754,F,Universitario,Casado,4,Sí,No
2520,42,53477.63138202272,M,Bachillerato,Casado,1,No,No
2521,19,67190.45216213097,F,Bachillerato,Divorciado,1,No,No
2522,28,38339.4277273114,M,Maestría,Casado,0,Sí,Sí
2523,48,73381.83776745341,M,Bachillerato,Divorciado,3,No,Sí
2524,32,27043.078853849347,F,Bachillerato,Casado,4,Sí,No
2525,26,74444.63196669199,M,Bachillerato,Divorciado,3,Sí,Sí
2526,40,44409.86624072038,F,Universitario,Soltero,2,Sí,Sí
2527,36,46359.51878262078,M,Maestría,Soltero,0,Sí,Sí
2528,26,21649.847432255858,M,Universitario,Casado,1,Sí,No
2529,52,43178.079239334606,F,Maestría,Divorciado,0,No,No
2530,38,34402.90203459674,M,Universitario,Soltero,1,Sí,Sí
2531,26,40885.30481939791,F,Bachillerato,Soltero,0,Sí,Sí
2532,45,47940.33551316681,n,Universitario,nan,1,Sí,No
2533,63,64366.87421709359,F,Universitario,Soltero,3,Sí,Sí
2534,24,53114.050271009386,M,Maestría,Casado,3,No,No
2535,33,54615.149801016705,M,Maestría,nan,3,Sí,No
2536,33,33567.20916731657,M,Universitario,Soltero,3,Sí,No
2537,50,36788.68865595905,F,Maestría,Casado,0,No,No
2538,21,76980.87527526967,F,Maestría,Soltero,1,Sí,No
2539,21,38971.9844785513,M,Maestría,Soltero,3,Sí,No
2540,56,74843.12378085943,M,Maestría,Soltero,0,Sí,No
2541,57,,F,Maestría,Soltero,1,Sí,Sí
2542,34,50034.31904215256,M,Universitario,Casado,0,No,No
2543,54,66055.47740344895,F,Maestría,Divorciado,3,Sí,Sí
2544,56,69078.38632907985,M,Bachillerato,Casado,2,Sí,Sí
2545,46,48337.811595813684,F,nan,Casado,0,No,Sí
2546,53,44176.354197176915,M,Universitario,Casado,3,Sí,No
2547,55,49161.193272166805,M,Universitario,Soltero,4,Sí,Sí
2548,56,,F,Maestría,nan,1,No,No
2549,54,63369.555303046334,F,Bachillerato,Soltero,3,Sí,No
2550,52,50063.447884912275,F,Maestría,Casado,4,No,Sí
2551,24,,M,nan,Soltero,0,Sí,Sí
2552,44,74575.39598406412,F,nan,Divorciado,0,No,Sí
2553,45,,n,nan,Divorciado,4,Sí,Sí
2554,39,54674.79284007168,M,Universitario,Soltero,4,Sí,No
2555,31,,F,nan,Casado,1,No,Sí
2556,24,10539.047947564046,F,Bachillerato,Soltero,0,Sí,Sí
2557,54,55825.63593845253,F,Bachillerato,Casado,4,No,Sí
2558,39,48577.63653078691,M,Universitario,Divorciado,2,No,Sí
2559,22,42278.25987627887,M,Bachillerato,Soltero,2,No,Sí
2560,19,53652.95306279517,M,Universitario,Divorciado,4,No,No
2561,44,49093.94406204637,F,Universitario,Casado,1,Sí,No
2562,38,66916.70375950847,M,Bachillerato,Casado,0,No,No
2563,55,51291.66302388467,F,Universitario,Soltero,2,Sí,Sí
2564,32,38796.15072394749,F,Bachillerato,Soltero,4,Sí,Sí
2565,38,64852.49358438933,F,Universitario,nan,4,No,No
2566,27,46743.03387580696,M,Bachillerato,Divorciado,3,No,No
2567,40,57898.05025508461,M,Universitario,Casado,4,Sí,No
2568,56,42838.839407108,F,Bachillerato,Casado,1,No,No
2569,22,40252.59671753846,F,Universitario,Divorciado,2,Sí,Sí
2570,18,51262.52345278544,n,Universitario,Soltero,3,No,Sí
2571,30,50192.429653155275,M,Universitario,Soltero,2,Sí,Sí
2572,38,57197.405530502496,M,Bachillerato,Divorciado,2,Sí,No
2573,43,45970.313700353865,F,Maestría,nan,1,No,No
2574,62,22454.60324344404,M,Universitario,Casado,4,Sí,No
2575,38,,M,Universitario,Casado,1,Sí,Sí
2576,35,,M,Bachillerato,Casado,4,No,Sí
2577,54,,F,Universitario,Divorciado,3,No,No
2578,62,46304.24896228178,M,Universitario,Casado,1,No,Sí
2579,49,64795.647588589054,F,Universitario,Divorciado,1,No,No
2580,53,39320.401591116155,F,nan,Soltero,0,No,No
2581,34,26857.951726356503,F,Maestría,Divorciado,1,Sí,No
2582,52,47590.53320711759,M,Maestría,Casado,0,Sí,Sí
2583,28,42737.39073126894,M,Universitario,Soltero,4,No,No
2584,38,,M,Universitario,Divorciado,4,Sí,No
2585,43,,F,Universitario,Divorciado,4,Sí,Sí
2586,21,57372.584708701754,M,Maestría,Divorciado,0,Sí,No
2587,51,49860.67157648276,F,Maestría,Soltero,4,Sí,No
2588,35,54604.716090293565,M,Bachillerato,Divorciado,2,Sí,Sí
2589,57,77201.11547773135,M,Bachillerato,nan,1,No,No
2590,52,44856.81707663654,M,Universitario,Soltero,0,No,No
2591,58,54175.22951967004,M,Universitario,Soltero,4,Sí,No
2592,46,,n,Maestría,Divorciado,2,Sí,Sí
2593,46,37304.60420169541,F,Universitario,nan,1,No,No
2594,55,41226.38519873345,F,Universitario,Soltero,1,No,No
2595,59,,n,Maestría,Divorciado,4,No,No
2596,38,55392.13696320688,M,Maestría,Casado,2,No,Sí
